,station,date,prcp,tobs
4781,USC00513117,10/18/2015,0.03,81
11564,USC00519523,10/18/2015,0.05,81
14297,USC00519281,10/18/2015,0.07,80
2054,USC00519397,10/19/2015,0,80
4782,USC00513117,10/19/2015,0.18,75
7057,USC00514830,10/19/2015,0,81
14298,USC00519281,10/19/2015,0,73
16929,USC00511918,10/19/2015,0,71
2055,USC00519397,10/20/2015,0.01,76
4783,USC00513117,10/20/2015,0.2,74
7058,USC00514830,10/20/2015,0.32,79
9508,USC00518838,10/20/2015,0,74
14299,USC00519281,10/20/2015,0.14,74
16930,USC00511918,10/20/2015,0.3,75
2056,USC00519397,10/21/2015,0.06,72
4784,USC00513117,10/21/2015,0.02,76
7059,USC00514830,10/21/2015,0,81
11566,USC00519523,10/21/2015,0.25,75
14300,USC00519281,10/21/2015,0.33,76
16931,USC00511918,10/21/2015,0,71
18920,USC00516128,10/21/2015,0.32,73
2057,USC00519397,10/22/2015,0.01,73
4785,USC00513117,10/22/2015,0,75
7060,USC00514830,10/22/2015,0.07,81
11567,USC00519523,10/22/2015,0.07,76
14301,USC00519281,10/22/2015,0.08,73
16932,USC00511918,10/22/2015,0.15,71
18921,USC00516128,10/22/2015,0.28,74
2058,USC00519397,10/23/2015,0,78
4786,USC00513117,10/23/2015,0.03,78
7061,USC00514830,10/23/2015,0,78
11568,USC00519523,10/23/2015,0,74
14302,USC00519281,10/23/2015,0,70
18922,USC00516128,10/23/2015,0.32,74
2059,USC00519397,10/24/2015,0,79
4787,USC00513117,10/24/2015,0,74
7062,USC00514830,10/24/2015,0,80
11569,USC00519523,10/24/2015,0,77
14303,USC00519281,10/24/2015,0.01,76
18923,USC00516128,10/24/2015,0.04,79
2060,USC00519397,10/25/2015,0,74
4788,USC00513117,10/25/2015,0.03,75
7063,USC00514830,10/25/2015,0,80
11570,USC00519523,10/25/2015,0,69
14304,USC00519281,10/25/2015,0,80
16933,USC00511918,10/25/2015,0,74
18924,USC00516128,10/25/2015,0,74
2061,USC00519397,10/26/2015,0,77
4789,USC00513117,10/26/2015,0.04,77
7064,USC00514830,10/26/2015,0.02,81
11571,USC00519523,10/26/2015,0.01,77
14305,USC00519281,10/26/2015,0.01,72
16934,USC00511918,10/26/2015,0.1,72
18925,USC00516128,10/26/2015,0.01,71
2062,USC00519397,10/27/2015,0.11,75
4790,USC00513117,10/27/2015,0.06,77
7065,USC00514830,10/27/2015,0.09,78
11572,USC00519523,10/27/2015,0.33,77
14306,USC00519281,10/27/2015,0.16,75
18926,USC00516128,10/27/2015,2,71
2063,USC00519397,10/28/2015,0.01,79
4791,USC00513117,10/28/2015,0.27,72
7066,USC00514830,10/28/2015,0.01,77
11573,USC00519523,10/28/2015,0,75
14307,USC00519281,10/28/2015,0,76
16935,USC00511918,10/28/2015,0,82
18927,USC00516128,10/28/2015,0.22,74
2064,USC00519397,10/29/2015,0,76
4792,USC00513117,10/29/2015,0.02,74
7067,USC00514830,10/29/2015,1.05,81
11574,USC00519523,10/29/2015,0.64,70
14308,USC00519281,10/29/2015,0.07,71
16936,USC00511918,10/29/2015,0,68
18928,USC00516128,10/29/2015,0.02,78
2065,USC00519397,10/30/2015,0,77
4793,USC00513117,10/30/2015,0.02,74
7068,USC00514830,10/30/2015,0,79
11575,USC00519523,10/30/2015,0.11,73
14309,USC00519281,10/30/2015,0,71
16937,USC00511918,10/30/2015,0,64
18929,USC00516128,10/30/2015,0,76
2066,USC00519397,10/31/2015,0,80
4794,USC00513117,10/31/2015,0.22,78
7069,USC00514830,10/31/2015,0.09,80
11576,USC00519523,10/31/2015,0.04,80
14310,USC00519281,10/31/2015,0.38,78
18930,USC00516128,10/31/2015,2.45,75
2067,USC00519397,11/1/2015,0.19,75
4795,USC00513117,11/1/2015,0.33,81
7070,USC00514830,11/1/2015,0.05,83
11577,USC00519523,11/1/2015,0.17,81
14311,USC00519281,11/1/2015,0.78,79
18931,USC00516128,11/1/2015,1.2,77
2068,USC00519397,11/2/2015,0.01,79
4796,USC00513117,11/2/2015,0,75
7071,USC00514830,11/2/2015,0,80
11578,USC00519523,11/2/2015,0,74
14312,USC00519281,11/2/2015,0.02,73
2069,USC00519397,11/3/2015,0,80
4797,USC00513117,11/3/2015,0,82
7072,USC00514830,11/3/2015,0,81
11579,USC00519523,11/3/2015,0,78
14313,USC00519281,11/3/2015,0,75
2070,USC00519397,11/4/2015,0.02,79
4798,USC00513117,11/4/2015,0.03,78
7073,USC00514830,11/4/2015,0,79
8664,USC00517948,11/4/2015,0.28,80
11580,USC00519523,11/4/2015,0.13,76
14314,USC00519281,11/4/2015,0.04,77
18933,USC00516128,11/4/2015,0.18,73
2071,USC00519397,11/5/2015,0.03,78
4799,USC00513117,11/5/2015,0.12,76
7074,USC00514830,11/5/2015,0.11,76
8665,USC00517948,11/5/2015,0.04,78
11581,USC00519523,11/5/2015,0.15,76
14315,USC00519281,11/5/2015,0.18,73
18934,USC00516128,11/5/2015,1.09,72
2072,USC00519397,11/6/2015,0.01,79
4800,USC00513117,11/6/2015,0.12,77
7075,USC00514830,11/6/2015,0.05,81
11582,USC00519523,11/6/2015,0,77
14316,USC00519281,11/6/2015,0.29,73
18935,USC00516128,11/6/2015,0.76,75
2073,USC00519397,11/7/2015,0.1,76
4801,USC00513117,11/7/2015,0.12,76
11583,USC00519523,11/7/2015,0.21,76
14317,USC00519281,11/7/2015,0.46,74
18936,USC00516128,11/7/2015,1.08,72
2074,USC00519397,11/8/2015,0.02,78
4802,USC00513117,11/8/2015,0.3,77
11584,USC00519523,11/8/2015,0.05,81
14318,USC00519281,11/8/2015,0.36,79
18937,USC00516128,11/8/2015,0.32,74
2075,USC00519397,11/9/2015,0.11,76
4803,USC00513117,11/9/2015,0.11,76
7077,USC00514830,11/9/2015,0.2,81
11585,USC00519523,11/9/2015,0.07,77
14319,USC00519281,11/9/2015,0.3,72
18938,USC00516128,11/9/2015,1.42,73
2076,USC00519397,11/10/2015,0,78
4804,USC00513117,11/10/2015,0.06,78
7078,USC00514830,11/10/2015,0.04,79
14320,USC00519281,11/10/2015,0.47,76
18939,USC00516128,11/10/2015,0.43,72
2077,USC00519397,11/11/2015,0,78
4805,USC00513117,11/11/2015,0,79
7079,USC00514830,11/11/2015,0,78
14321,USC00519281,11/11/2015,0.08,76
18940,USC00516128,11/11/2015,0.37,72
2078,USC00519397,11/12/2015,0.01,77
4806,USC00513117,11/12/2015,0.3,76
7080,USC00514830,11/12/2015,0.02,78
11587,USC00519523,11/12/2015,0.03,80
14322,USC00519281,11/12/2015,0.34,72
18941,USC00516128,11/12/2015,0.43,75
2079,USC00519397,11/13/2015,0,76
4807,USC00513117,11/13/2015,0.1,75
7081,USC00514830,11/13/2015,0.17,77
11588,USC00519523,11/13/2015,0.1,76
14323,USC00519281,11/13/2015,0.17,73
18942,USC00516128,11/13/2015,0.68,72
2080,USC00519397,11/14/2015,0.17,78
4808,USC00513117,11/14/2015,0.53,79
7082,USC00514830,11/14/2015,0.2,80
11589,USC00519523,11/14/2015,0.12,77
14324,USC00519281,11/14/2015,0.23,73
18943,USC00516128,11/14/2015,1.73,73
2081,USC00519397,11/15/2015,0.02,77
4809,USC00513117,11/15/2015,0.08,79
7083,USC00514830,11/15/2015,0.02,79
11590,USC00519523,11/15/2015,0,76
14325,USC00519281,11/15/2015,0,77
18944,USC00516128,11/15/2015,0.05,72
2082,USC00519397,11/16/2015,0,77
4810,USC00513117,11/16/2015,0,75
7084,USC00514830,11/16/2015,0.01,79
11591,USC00519523,11/16/2015,0,77
14326,USC00519281,11/16/2015,0.1,71
2083,USC00519397,11/17/2015,0,70
4811,USC00513117,11/17/2015,0.1,70
7085,USC00514830,11/17/2015,0,79
11592,USC00519523,11/17/2015,0,68
14327,USC00519281,11/17/2015,0,66
2084,USC00519397,11/18/2015,0.02,77
4812,USC00513117,11/18/2015,0.1,81
7086,USC00514830,11/18/2015,0.31,74
11593,USC00519523,11/18/2015,0.23,74
14328,USC00519281,11/18/2015,0.34,67
18946,USC00516128,11/18/2015,0.6,72
2085,USC00519397,11/19/2015,0,79
4813,USC00513117,11/19/2015,0.18,77
7087,USC00514830,11/19/2015,0.01,78
11594,USC00519523,11/19/2015,0.07,76
14329,USC00519281,11/19/2015,0.2,73
18947,USC00516128,11/19/2015,0.34,73
2086,USC00519397,11/20/2015,1.57,73
4814,USC00513117,11/20/2015,0.68,73
7088,USC00514830,11/20/2015,1.92,75
11595,USC00519523,11/20/2015,1.75,73
14330,USC00519281,11/20/2015,1.87,71
18948,USC00516128,11/20/2015,3.38,70
2087,USC00519397,11/21/2015,0.85,75
4815,USC00513117,11/21/2015,1.61,75
7089,USC00514830,11/21/2015,0.58,80
11596,USC00519523,11/21/2015,2.3,79
14331,USC00519281,11/21/2015,2.17,72
18949,USC00516128,11/21/2015,1.66,73
2088,USC00519397,11/22/2015,0.33,75
4816,USC00513117,11/22/2015,0.8,73
7090,USC00514830,11/22/2015,0.12,79
11597,USC00519523,11/22/2015,1.84,76
14332,USC00519281,11/22/2015,0.85,78
18950,USC00516128,11/22/2015,1.16,73
2089,USC00519397,11/23/2015,0.62,76
4817,USC00513117,11/23/2015,0.48,74
7091,USC00514830,11/23/2015,1.75,74
11598,USC00519523,11/23/2015,1.1,75
14333,USC00519281,11/23/2015,1.17,73
18951,USC00516128,11/23/2015,1.97,72
2090,USC00519397,11/24/2015,0.75,71
4818,USC00513117,11/24/2015,1.7,74
7092,USC00514830,11/24/2015,0.08,75
11599,USC00519523,11/24/2015,1.12,73
14334,USC00519281,11/24/2015,0.98,70
18952,USC00516128,11/24/2015,1.46,72
2091,USC00519397,11/25/2015,0.01,76
4819,USC00513117,11/25/2015,0.11,71
7093,USC00514830,11/25/2015,0.01,73
11600,USC00519523,11/25/2015,0.13,73
14335,USC00519281,11/25/2015,0.12,70
18953,USC00516128,11/25/2015,0.11,72
2092,USC00519397,11/26/2015,0.36,76
4820,USC00513117,11/26/2015,0.36,73
7094,USC00514830,11/26/2015,0.27,75
11601,USC00519523,11/26/2015,0.58,76
14336,USC00519281,11/26/2015,0.82,75
18954,USC00516128,11/26/2015,3.68,72
2093,USC00519397,11/27/2015,0.11,77
4821,USC00513117,11/27/2015,0.91,75
7095,USC00514830,11/27/2015,0.66,78
11602,USC00519523,11/27/2015,0.49,76
14337,USC00519281,11/27/2015,0.72,74
18955,USC00516128,11/27/2015,3.26,73
2094,USC00519397,11/28/2015,0.02,77
4822,USC00513117,11/28/2015,0.07,77
7096,USC00514830,11/28/2015,0.05,79
11603,USC00519523,11/28/2015,0.02,78
14338,USC00519281,11/28/2015,0.08,76
18956,USC00516128,11/28/2015,0.16,73
2095,USC00519397,11/29/2015,0.03,76
4823,USC00513117,11/29/2015,0.02,78
11604,USC00519523,11/29/2015,0.14,79
14339,USC00519281,11/29/2015,0.08,72
18957,USC00516128,11/29/2015,0.19,72
2096,USC00519397,11/30/2015,0.01,77
4824,USC00513117,11/30/2015,0.03,76
11605,USC00519523,11/30/2015,0.01,76
14340,USC00519281,11/30/2015,0.04,75
18958,USC00516128,11/30/2015,0.04,71
2097,USC00519397,12/1/2015,0,75
7098,USC00514830,12/1/2015,0,78
14341,USC00519281,12/1/2015,0.02,73
18959,USC00516128,12/1/2015,0.03,73
2098,USC00519397,12/2/2015,0,77
4825,USC00513117,12/2/2015,0.03,74
7099,USC00514830,12/2/2015,0,76
8680,USC00517948,12/2/2015,0.28,65
14342,USC00519281,12/2/2015,0.02,74
18960,USC00516128,12/2/2015,0.08,70
2099,USC00519397,12/3/2015,0.06,75
4826,USC00513117,12/3/2015,0.08,75
7100,USC00514830,12/3/2015,0.17,76
11607,USC00519523,12/3/2015,0.03,75
14343,USC00519281,12/3/2015,0.22,75
18961,USC00516128,12/3/2015,0.57,71
2100,USC00519397,12/4/2015,0.02,75
4827,USC00513117,12/4/2015,0.01,80
7101,USC00514830,12/4/2015,0.03,77
11608,USC00519523,12/4/2015,0,74
14344,USC00519281,12/4/2015,0.03,75
18962,USC00516128,12/4/2015,0.01,71
2101,USC00519397,12/5/2015,0,75
4828,USC00513117,12/5/2015,0.28,72
11609,USC00519523,12/5/2015,0,76
14345,USC00519281,12/5/2015,0,70
18963,USC00516128,12/5/2015,0.05,70
2102,USC00519397,12/6/2015,0,75
4829,USC00513117,12/6/2015,0.52,73
14346,USC00519281,12/6/2015,0.1,72
18964,USC00516128,12/6/2015,0.05,71
2103,USC00519397,12/7/2015,0,71
4830,USC00513117,12/7/2015,0,70
14347,USC00519281,12/7/2015,0.02,69
18965,USC00516128,12/7/2015,0.04,69
2104,USC00519397,12/8/2015,0,70
4831,USC00513117,12/8/2015,0.08,69
7103,USC00514830,12/8/2015,0.05,73
11611,USC00519523,12/8/2015,0.04,71
14348,USC00519281,12/8/2015,0.02,68
18966,USC00516128,12/8/2015,0.12,70
2105,USC00519397,12/9/2015,0,74
4832,USC00513117,12/9/2015,0.1,77
7104,USC00514830,12/9/2015,0.02,79
11612,USC00519523,12/9/2015,0.13,72
14349,USC00519281,12/9/2015,0.08,74
18967,USC00516128,12/9/2015,0.36,73
2106,USC00519397,12/10/2015,0.06,74
4833,USC00513117,12/10/2015,0.08,74
7105,USC00514830,12/10/2015,0.12,77
11613,USC00519523,12/10/2015,0.14,74
14350,USC00519281,12/10/2015,0.1,72
18968,USC00516128,12/10/2015,0.9,70
2107,USC00519397,12/11/2015,0,75
4834,USC00513117,12/11/2015,0,77
7106,USC00514830,12/11/2015,0.03,78
11614,USC00519523,12/11/2015,0.06,75
14351,USC00519281,12/11/2015,0.15,75
18969,USC00516128,12/11/2015,0.13,72
2108,USC00519397,12/12/2015,0.39,72
4835,USC00513117,12/12/2015,0.62,72
7107,USC00514830,12/12/2015,0.17,76
11615,USC00519523,12/12/2015,0.41,72
14352,USC00519281,12/12/2015,0.31,79
18970,USC00516128,12/12/2015,0.21,71
2109,USC00519397,12/13/2015,0,70
4836,USC00513117,12/13/2015,0,69
7108,USC00514830,12/13/2015,0,78
11616,USC00519523,12/13/2015,0.01,78
14353,USC00519281,12/13/2015,0.03,69
18971,USC00516128,12/13/2015,0,69
2110,USC00519397,12/14/2015,0,66
4837,USC00513117,12/14/2015,0.69,69
7109,USC00514830,12/14/2015,0.05,77
11617,USC00519523,12/14/2015,0.03,69
14354,USC00519281,12/14/2015,0.13,67
2111,USC00519397,12/15/2015,0.08,74
4838,USC00513117,12/15/2015,0.24,75
7110,USC00514830,12/15/2015,0,79
11618,USC00519523,12/15/2015,0.28,75
14355,USC00519281,12/15/2015,0.35,73
2112,USC00519397,12/16/2015,0,75
4839,USC00513117,12/16/2015,0.08,75
7111,USC00514830,12/16/2015,0.05,75
11619,USC00519523,12/16/2015,0,75
14356,USC00519281,12/16/2015,0.03,74
18973,USC00516128,12/16/2015,0.07,73
2113,USC00519397,12/17/2015,0.02,74
4840,USC00513117,12/17/2015,0.13,72
7112,USC00514830,12/17/2015,0.13,77
11620,USC00519523,12/17/2015,0.06,74
14357,USC00519281,12/17/2015,0.09,75
18974,USC00516128,12/17/2015,0.43,69
2114,USC00519397,12/18/2015,0.08,75
4841,USC00513117,12/18/2015,0.28,73
7113,USC00514830,12/18/2015,0.08,76
8688,USC00517948,12/18/2015,0.11,75
11621,USC00519523,12/18/2015,0.12,74
14358,USC00519281,12/18/2015,0.17,72
18975,USC00516128,12/18/2015,0.59,71
2115,USC00519397,12/19/2015,0.13,76
4842,USC00513117,12/19/2015,0.36,78
7114,USC00514830,12/19/2015,0.18,78
11622,USC00519523,12/19/2015,0.24,76
14359,USC00519281,12/19/2015,0.13,76
18976,USC00516128,12/19/2015,1.19,68
2116,USC00519397,12/20/2015,0.03,74
4843,USC00513117,12/20/2015,0.2,75
11623,USC00519523,12/20/2015,0.04,73
14360,USC00519281,12/20/2015,0.05,74
18977,USC00516128,12/20/2015,0.43,72
2117,USC00519397,12/21/2015,0.01,75
4844,USC00513117,12/21/2015,0.03,75
14361,USC00519281,12/21/2015,0.15,75
2118,USC00519397,12/22/2015,0,74
4845,USC00513117,12/22/2015,0.01,74
7116,USC00514830,12/22/2015,0.13,77
14362,USC00519281,12/22/2015,0.04,74
2119,USC00519397,12/23/2015,0,73
4846,USC00513117,12/23/2015,0.11,73
7117,USC00514830,12/23/2015,0.1,78
11625,USC00519523,12/23/2015,0,75
14363,USC00519281,12/23/2015,0.1,74
18979,USC00516128,12/23/2015,1.56,70
2120,USC00519397,12/24/2015,0,68
4847,USC00513117,12/24/2015,0,70
11626,USC00519523,12/24/2015,0,74
14364,USC00519281,12/24/2015,0.45,76
18980,USC00516128,12/24/2015,0.01,72
2121,USC00519397,12/25/2015,0,73
4848,USC00513117,12/25/2015,0.52,70
11627,USC00519523,12/25/2015,0.23,79
14365,USC00519281,12/25/2015,0.47,74
18981,USC00516128,12/25/2015,1.19,71
2122,USC00519397,12/26/2015,0.02,74
4849,USC00513117,12/26/2015,0.19,72
11628,USC00519523,12/26/2015,0.15,75
14366,USC00519281,12/26/2015,0.22,75
18982,USC00516128,12/26/2015,0.81,69
2123,USC00519397,12/27/2015,0.43,74
4850,USC00513117,12/27/2015,0.25,74
11629,USC00519523,12/27/2015,0.48,76
14367,USC00519281,12/27/2015,0.8,75
18983,USC00516128,12/27/2015,2.21,71
2124,USC00519397,12/28/2015,0.01,77
4851,USC00513117,12/28/2015,0.4,74
7120,USC00514830,12/28/2015,0.21,75
11630,USC00519523,12/28/2015,0.05,76
14368,USC00519281,12/28/2015,0,73
2125,USC00519397,12/29/2015,0,70
4852,USC00513117,12/29/2015,0.11,67
7121,USC00514830,12/29/2015,0.01,72
11631,USC00519523,12/29/2015,0.01,69
14369,USC00519281,12/29/2015,0.16,76
2126,USC00519397,12/30/2015,0,70
4853,USC00513117,12/30/2015,0.03,74
14370,USC00519281,12/30/2015,0.5,74
18985,USC00516128,12/30/2015,0.03,71
2127,USC00519397,12/31/2015,0,69
4854,USC00513117,12/31/2015,0.06,70
14371,USC00519281,12/31/2015,0.09,73
18986,USC00516128,12/31/2015,0.1,69
2128,USC00519397,1/1/2016,0,62
4855,USC00513117,1/1/2016,0.02,63
7122,USC00514830,1/1/2016,0,73
11633,USC00519523,1/1/2016,0,64
14372,USC00519281,1/1/2016,0.02,74
18987,USC00516128,1/1/2016,0,73
2129,USC00519397,1/2/2016,0,71
4856,USC00513117,1/2/2016,0.01,73
7123,USC00514830,1/2/2016,0.05,73
11634,USC00519523,1/2/2016,0.13,73
14373,USC00519281,1/2/2016,0.03,72
18988,USC00516128,1/2/2016,0.13,69
2130,USC00519397,1/3/2016,0,63
4857,USC00513117,1/3/2016,0,71
7124,USC00514830,1/3/2016,0,75
11635,USC00519523,1/3/2016,0,69
14374,USC00519281,1/3/2016,0,68
18989,USC00516128,1/3/2016,0,65
2131,USC00519397,1/4/2016,0,62
4858,USC00513117,1/4/2016,0,72
7125,USC00514830,1/4/2016,0,76
14375,USC00519281,1/4/2016,0,69
18990,USC00516128,1/4/2016,0,62
2132,USC00519397,1/5/2016,0,68
4859,USC00513117,1/5/2016,0.19,68
7126,USC00514830,1/5/2016,0.1,74
14376,USC00519281,1/5/2016,0.18,70
18991,USC00516128,1/5/2016,0,69
2133,USC00519397,1/6/2016,0,73
4860,USC00513117,1/6/2016,0.3,70
7127,USC00514830,1/6/2016,0.04,74
11637,USC00519523,1/6/2016,0,74
14377,USC00519281,1/6/2016,0.35,69
18992,USC00516128,1/6/2016,1.49,68
2134,USC00519397,1/7/2016,0.18,65
4861,USC00513117,1/7/2016,0.03,71
7128,USC00514830,1/7/2016,0.03,73
11638,USC00519523,1/7/2016,0,68
14378,USC00519281,1/7/2016,0.35,76
18993,USC00516128,1/7/2016,1.32,64
2135,USC00519397,1/8/2016,0.01,67
4862,USC00513117,1/8/2016,0.01,69
7129,USC00514830,1/8/2016,0,74
11639,USC00519523,1/8/2016,0,65
14379,USC00519281,1/8/2016,0.02,75
18994,USC00516128,1/8/2016,0,69
2136,USC00519397,1/9/2016,0.03,75
4863,USC00513117,1/9/2016,0,71
7130,USC00514830,1/9/2016,0,78
11640,USC00519523,1/9/2016,0,77
14380,USC00519281,1/9/2016,0.02,74
18995,USC00516128,1/9/2016,0,70
2137,USC00519397,1/10/2016,0.01,66
4864,USC00513117,1/10/2016,0.01,72
11641,USC00519523,1/10/2016,0,71
14381,USC00519281,1/10/2016,0.02,74
18996,USC00516128,1/10/2016,0,64
2138,USC00519397,1/11/2016,0,68
4865,USC00513117,1/11/2016,0.01,72
11642,USC00519523,1/11/2016,0,66
14382,USC00519281,1/11/2016,0,73
18997,USC00516128,1/11/2016,0,65
2139,USC00519397,1/12/2016,0,64
4866,USC00513117,1/12/2016,0.03,66
7132,USC00514830,1/12/2016,0.32,74
11643,USC00519523,1/12/2016,0,68
14383,USC00519281,1/12/2016,0.02,75
18998,USC00516128,1/12/2016,0,65
2140,USC00519397,1/13/2016,0,64
4867,USC00513117,1/13/2016,0,77
7133,USC00514830,1/13/2016,0,66
11644,USC00519523,1/13/2016,0,64
14384,USC00519281,1/13/2016,0,74
18999,USC00516128,1/13/2016,0,63
2141,USC00519397,1/14/2016,0,64
4868,USC00513117,1/14/2016,0,66
7134,USC00514830,1/14/2016,0,75
11645,USC00519523,1/14/2016,0,62
14385,USC00519281,1/14/2016,0,66
19000,USC00516128,1/14/2016,0,66
2142,USC00519397,1/15/2016,0,69
4869,USC00513117,1/15/2016,0,71
7135,USC00514830,1/15/2016,0.15,70
11646,USC00519523,1/15/2016,0,67
14386,USC00519281,1/15/2016,0.02,71
19001,USC00516128,1/15/2016,0,74
2143,USC00519397,1/16/2016,0.01,65
4870,USC00513117,1/16/2016,0.03,72
7136,USC00514830,1/16/2016,0.05,75
11647,USC00519523,1/16/2016,0,69
14387,USC00519281,1/16/2016,0.05,73
2144,USC00519397,1/17/2016,0,64
4871,USC00513117,1/17/2016,0.02,67
7137,USC00514830,1/17/2016,0,76
11648,USC00519523,1/17/2016,0,67
14388,USC00519281,1/17/2016,0,75
2145,USC00519397,1/18/2016,0,64
4872,USC00513117,1/18/2016,0,67
7138,USC00514830,1/18/2016,0,76
11649,USC00519523,1/18/2016,0,71
14389,USC00519281,1/18/2016,0,63
19003,USC00516128,1/18/2016,0,62
2146,USC00519397,1/19/2016,0,63
4873,USC00513117,1/19/2016,0,73
7139,USC00514830,1/19/2016,0,73
14390,USC00519281,1/19/2016,0,61
19004,USC00516128,1/19/2016,0,63
2147,USC00519397,1/20/2016,0,68
4874,USC00513117,1/20/2016,0.02,67
7140,USC00514830,1/20/2016,0.05,68
8693,USC00517948,1/20/2016,0,77
14391,USC00519281,1/20/2016,0.01,62
19005,USC00516128,1/20/2016,0.01,67
2148,USC00519397,1/21/2016,0,71
4875,USC00513117,1/21/2016,0.27,75
7141,USC00514830,1/21/2016,0.23,73
11651,USC00519523,1/21/2016,0.39,70
14392,USC00519281,1/21/2016,0.42,65
19006,USC00516128,1/21/2016,0.1,69
2149,USC00519397,1/22/2016,0,70
4876,USC00513117,1/22/2016,0.01,70
7142,USC00514830,1/22/2016,0,75
11652,USC00519523,1/22/2016,0,67
14393,USC00519281,1/22/2016,0,65
19007,USC00516128,1/22/2016,0,71
2150,USC00519397,1/23/2016,0,70
4877,USC00513117,1/23/2016,0,71
7143,USC00514830,1/23/2016,0,77
14394,USC00519281,1/23/2016,0,75
19008,USC00516128,1/23/2016,0,70
2151,USC00519397,1/24/2016,0,70
4878,USC00513117,1/24/2016,0,70
7144,USC00514830,1/24/2016,0,77
14395,USC00519281,1/24/2016,0,78
19009,USC00516128,1/24/2016,0,67
2152,USC00519397,1/25/2016,0.04,71
4879,USC00513117,1/25/2016,0.13,70
7145,USC00514830,1/25/2016,0.01,73
11654,USC00519523,1/25/2016,0.24,70
14396,USC00519281,1/25/2016,0.07,69
19010,USC00516128,1/25/2016,0.07,68
2153,USC00519397,1/26/2016,0.16,68
4880,USC00513117,1/26/2016,0.16,77
7146,USC00514830,1/26/2016,0,75
11655,USC00519523,1/26/2016,0,67
14397,USC00519281,1/26/2016,0.74,65
19011,USC00516128,1/26/2016,0.38,68
2154,USC00519397,1/27/2016,0.01,68
4881,USC00513117,1/27/2016,0,71
7147,USC00514830,1/27/2016,0,70
14398,USC00519281,1/27/2016,0.01,69
19012,USC00516128,1/27/2016,0,69
2155,USC00519397,1/28/2016,0,65
4882,USC00513117,1/28/2016,0,68
7148,USC00514830,1/28/2016,0,77
14399,USC00519281,1/28/2016,0,64
19013,USC00516128,1/28/2016,0,67
2156,USC00519397,1/29/2016,0,67
4883,USC00513117,1/29/2016,0,69
7149,USC00514830,1/29/2016,0.13,76
14400,USC00519281,1/29/2016,0.02,68
2157,USC00519397,1/30/2016,0,65
4884,USC00513117,1/30/2016,0,67
7150,USC00514830,1/30/2016,0,76
14401,USC00519281,1/30/2016,0.01,73
2158,USC00519397,1/31/2016,0,69
4885,USC00513117,1/31/2016,0,72
11658,USC00519523,1/31/2016,0,73
14402,USC00519281,1/31/2016,0.02,74
19015,USC00516128,1/31/2016,0.08,68
2159,USC00519397,2/1/2016,0,69
4886,USC00513117,2/1/2016,0,78
11659,USC00519523,2/1/2016,0,69
14403,USC00519281,2/1/2016,0.07,69
19016,USC00516128,2/1/2016,0.15,65
2160,USC00519397,2/2/2016,0.06,68
4887,USC00513117,2/2/2016,0.41,68
7152,USC00514830,2/2/2016,0.2,71
11660,USC00519523,2/2/2016,0.39,70
14404,USC00519281,2/2/2016,0.42,68
19017,USC00516128,2/2/2016,0.33,69
2161,USC00519397,2/3/2016,0,70
4888,USC00513117,2/3/2016,0.25,71
11661,USC00519523,2/3/2016,0.03,73
14405,USC00519281,2/3/2016,0.2,69
19018,USC00516128,2/3/2016,0.26,69
2162,USC00519397,2/4/2016,0,66
4889,USC00513117,2/4/2016,0,70
7153,USC00514830,2/4/2016,0,76
11662,USC00519523,2/4/2016,0,70
14406,USC00519281,2/4/2016,0.04,65
19019,USC00516128,2/4/2016,0,73
2163,USC00519397,2/5/2016,0,69
4890,USC00513117,2/5/2016,0,70
7154,USC00514830,2/5/2016,0,74
11663,USC00519523,2/5/2016,0,69
14407,USC00519281,2/5/2016,0,67
19020,USC00516128,2/5/2016,0.08,67
2164,USC00519397,2/6/2016,0,72
4891,USC00513117,2/6/2016,0,75
7155,USC00514830,2/6/2016,0,73
14408,USC00519281,2/6/2016,0,69
19021,USC00516128,2/6/2016,0,67
2165,USC00519397,2/7/2016,0.02,68
4892,USC00513117,2/7/2016,0.16,71
7156,USC00514830,2/7/2016,0.56,72
14409,USC00519281,2/7/2016,0.05,70
19022,USC00516128,2/7/2016,0.11,65
2166,USC00519397,2/8/2016,0.01,65
4893,USC00513117,2/8/2016,0,74
7157,USC00514830,2/8/2016,0,70
11665,USC00519523,2/8/2016,0,61
14410,USC00519281,2/8/2016,0,56
19023,USC00516128,2/8/2016,0,63
2167,USC00519397,2/9/2016,0,69
4894,USC00513117,2/9/2016,0,66
7158,USC00514830,2/9/2016,0,70
11666,USC00519523,2/9/2016,0,59
14411,USC00519281,2/9/2016,0,57
19024,USC00516128,2/9/2016,0,62
2168,USC00519397,2/10/2016,0,61
4895,USC00513117,2/10/2016,0,63
7159,USC00514830,2/10/2016,0,63
8706,USC00517948,2/10/2016,0,64
11667,USC00519523,2/10/2016,0,70
14412,USC00519281,2/10/2016,0,58
19025,USC00516128,2/10/2016,0,65
2169,USC00519397,2/11/2016,0,62
4896,USC00513117,2/11/2016,0,72
